* Disclaimer:
* THIS FILE IS PROVIDED AS IS AND WITH:
* (A) NO WARRANTY OF ANY KIND, express, implied or statutory, including any implied warranties of merchantability, fitness for a particular purpose and noninfringement, which  Infineon disclaims to the maximum extent permitted by applicable law; and
* (B) NO INDEMNIFICATION FOR INFRINGEMENT OF INTELLECTUAL PROPERTY RIGHTS.
* (C) LIMITATION OF LIABILITY: IN NO EVENT SHALL INFINEON BE LIABLE FOR ANY DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL DAMAGES (INCLUDING LOST PROFITS OR SAVINGS) WHATSOEVER, WHETHER BASED ON CONTRACT, TORT OR ANY OTHER LEGAL THEORY, EVEN IF ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.
* © 2020 Infineon Technologies AG. All rights reserved.

* Note:
* The CMOS transistor models used, were freely available models downloaded from: http://ptm.asu.edu.
* The bipolar transistor models are from: The Development of Bipolar Log-Domain Filters in a Standard CMOS Process, G. D. Duerden, G. W. Roberts, M. J. Deen, 2001

* Release:
* 	version 2.0

Tag,Net,path-port,device,terminal
TAG	,	Net	,	Path	,	Device	,	Terminal
2X_1744	,	DUT.I51.I164.I139.net49	,	DUT.I51.I164.I139.M128:d	,	nreg	,	d
2X_1745	,	DUT.I51.I164.I139.net38	,	DUT.I51.I164.I139.M120:d	,	nreg	,	d
2X_1746	,	DUT.I51.I164.I139.net36	,	DUT.I51.I164.I139.M51:d	,	nreg	,	d
2X_1747	,	DUT.I51.I164.I139.net46	,	DUT.I51.I164.I139.M129:d	,	preg	,	d
2X_1748	,	DUT.I51.I164.I139.net44	,	DUT.I51.I164.I139.M125:d	,	preg	,	d
2X_1749	,	DUT.I51.I164.I139.net42	,	DUT.I51.I164.I139.M123:d	,	preg	,	d
2X_1750	,	DUT.I51.I164.I139.net40	,	DUT.I51.I164.I139.M43:d	,	preg	,	d
2X_1751	,	DUT.I51.I164.I138.net52	,	DUT.I51.I164.I138.M121:d	,	nreg	,	d
2X_1752	,	DUT.I51.I164.I138.b	,	DUT.I51.I164.I138.M127:d	,	preg	,	d
2X_1753	,	DUT.I51.I164.I138.b	,	DUT.I51.I164.I138.M48:d	,	preg	,	d
2X_1754	,	DUT.I51.I164.I138.b	,	DUT.I51.I164.I138.M126:d	,	nreg	,	d
2X_1755	,	DUT.I51.I164.I138.b	,	DUT.I51.I164.I138.M52:d	,	nreg	,	d
2X_1756	,	DUT.I51.I164.I138.net47	,	DUT.I51.I164.I138.M132:d	,	nreg	,	d
2X_1757	,	DUT.I51.I164.I138.a	,	DUT.I51.I164.I138.M131:d	,	preg	,	d
2X_1758	,	DUT.I51.I164.I138.a	,	DUT.I51.I164.I138.M119:d	,	preg	,	d
2X_1759	,	DUT.I51.I164.I138.a	,	DUT.I51.I164.I138.M130:d	,	nreg	,	d
2X_1760	,	DUT.I51.I164.I138.a	,	DUT.I51.I164.I138.M45:d	,	nreg	,	d
2X_1761	,	DUT.I51.I164.I138.net49	,	DUT.I51.I164.I138.M128:d	,	nreg	,	d
2X_1762	,	DUT.I51.I164.I138.net38	,	DUT.I51.I164.I138.M120:d	,	nreg	,	d
2X_1763	,	DUT.I51.I164.I138.net36	,	DUT.I51.I164.I138.M51:d	,	nreg	,	d
2X_1764	,	DUT.I51.I164.I138.net46	,	DUT.I51.I164.I138.M129:d	,	preg	,	d
2X_1765	,	DUT.I51.I164.I138.net44	,	DUT.I51.I164.I138.M125:d	,	preg	,	d
2X_1766	,	DUT.I51.I164.I138.net42	,	DUT.I51.I164.I138.M123:d	,	preg	,	d
2X_1767	,	DUT.I51.I164.I138.net40	,	DUT.I51.I164.I138.M43:d	,	preg	,	d
2X_1768	,	DUT.I51.I163.net9	,	DUT.I51.I163.I146.ptrans10:d	,	preg	,	d
2X_1769	,	DUT.I51.I163.net9	,	DUT.I51.I163.I146.ntrans11:d	,	nreg	,	d
2X_1770	,	DUT.I51.I163.net20	,	DUT.I51.I163.I0.ptrans25:d	,	preg	,	d
2X_1771	,	DUT.I51.I163.net20	,	DUT.I51.I163.I0.ntrans22:d	,	nreg	,	d
2X_1772	,	DUT.I51.I163.net010	,	DUT.I51.I163.I139.M122:d	,	preg	,	d
2X_1773	,	DUT.I51.I163.net010	,	DUT.I51.I163.I139.M49:d	,	preg	,	d
2X_1774	,	DUT.I51.I163.net010	,	DUT.I51.I163.I139.M124:d	,	nreg	,	d
2X_1775	,	DUT.I51.I163.net010	,	DUT.I51.I163.I139.M53:d	,	nreg	,	d
2X_1776	,	DUT.I51.I163.net13	,	DUT.I51.I163.I141.M122:d	,	preg	,	d
2X_1777	,	DUT.I51.I163.net13	,	DUT.I51.I163.I141.M49:d	,	preg	,	d
2X_1778	,	DUT.I51.I163.net13	,	DUT.I51.I163.I141.M124:d	,	nreg	,	d
2X_1779	,	DUT.I51.I163.net13	,	DUT.I51.I163.I141.M53:d	,	nreg	,	d
2X_1780	,	DUT.I51.I163.net18	,	DUT.I51.I163.I160.ptrans25:d	,	preg	,	d
2X_1781	,	DUT.I51.I163.net18	,	DUT.I51.I163.I160.ntrans22:d	,	nreg	,	d
2X_1782	,	DUT.I51.I163.net19	,	DUT.I51.I163.I153.ptrans25:d	,	preg	,	d
2X_1783	,	DUT.I51.I163.net19	,	DUT.I51.I163.I153.ntrans22:d	,	nreg	,	d
2X_1784	,	DUT.I51.I163.net22	,	DUT.I51.I163.I141.M55:d	,	preg	,	d
2X_1785	,	DUT.I51.I163.net22	,	DUT.I51.I163.I141.M54:d	,	nreg	,	d
2X_1786	,	DUT.I51.I163.net23	,	DUT.I51.I163.I140.M122:d	,	preg	,	d
2X_1787	,	DUT.I51.I163.net23	,	DUT.I51.I163.I140.M49:d	,	preg	,	d
2X_1788	,	DUT.I51.I163.net23	,	DUT.I51.I163.I140.M124:d	,	nreg	,	d
2X_1789	,	DUT.I51.I163.net23	,	DUT.I51.I163.I140.M53:d	,	nreg	,	d
2X_1790	,	DUT.I51.I163.net14	,	DUT.I51.I163.I138.M55:d	,	preg	,	d
2X_1791	,	DUT.I51.I163.net14	,	DUT.I51.I163.I138.M54:d	,	nreg	,	d
2X_1792	,	DUT.I51.I163.net24	,	DUT.I51.I163.I138.M122:d	,	preg	,	d
2X_1793	,	DUT.I51.I163.net24	,	DUT.I51.I163.I138.M49:d	,	preg	,	d
2X_1794	,	DUT.I51.I163.net24	,	DUT.I51.I163.I138.M124:d	,	nreg	,	d
2X_1795	,	DUT.I51.I163.net24	,	DUT.I51.I163.I138.M53:d	,	nreg	,	d
2X_1796	,	DUT.I51.I163.I0.net39	,	DUT.I51.I163.I0.ptrans24:d	,	preg	,	d
2X_1797	,	DUT.I51.I163.I0.net39	,	DUT.I51.I163.I0.ptrans23:d	,	preg	,	d
2X_1798	,	DUT.I51.I163.I0.net39	,	DUT.I51.I163.I0.ntrans21:d	,	nreg	,	d
2X_1799	,	DUT.I51.I163.I0.net32	,	DUT.I51.I163.I0.ntrans20:d	,	nreg	,	d
2X_1800	,	DUT.I51.I163.I160.net39	,	DUT.I51.I163.I160.ptrans24:d	,	preg	,	d
2X_1801	,	DUT.I51.I163.I160.net39	,	DUT.I51.I163.I160.ptrans23:d	,	preg	,	d
2X_1802	,	DUT.I51.I163.I160.net39	,	DUT.I51.I163.I160.ntrans21:d	,	nreg	,	d
2X_1803	,	DUT.I51.I163.I160.net32	,	DUT.I51.I163.I160.ntrans20:d	,	nreg	,	d
2X_1804	,	DUT.I51.I163.I153.net39	,	DUT.I51.I163.I153.ptrans24:d	,	preg	,	d
2X_1805	,	DUT.I51.I163.I153.net39	,	DUT.I51.I163.I153.ptrans23:d	,	preg	,	d
2X_1806	,	DUT.I51.I163.I153.net39	,	DUT.I51.I163.I153.ntrans21:d	,	nreg	,	d
2X_1807	,	DUT.I51.I163.I153.net32	,	DUT.I51.I163.I153.ntrans20:d	,	nreg	,	d
2X_1808	,	DUT.I51.I163.I141.net52	,	DUT.I51.I163.I141.M121:d	,	nreg	,	d
2X_1809	,	DUT.I51.I163.I141.b	,	DUT.I51.I163.I141.M127:d	,	preg	,	d
2X_1810	,	DUT.I51.I163.I141.b	,	DUT.I51.I163.I141.M48:d	,	preg	,	d
2X_1811	,	DUT.I51.I163.I141.b	,	DUT.I51.I163.I141.M126:d	,	nreg	,	d
2X_1812	,	DUT.I51.I163.I141.b	,	DUT.I51.I163.I141.M52:d	,	nreg	,	d
2X_1813	,	DUT.I51.I163.I141.net47	,	DUT.I51.I163.I141.M132:d	,	nreg	,	d
2X_1814	,	DUT.I51.I163.I141.a	,	DUT.I51.I163.I141.M131:d	,	preg	,	d
2X_1815	,	DUT.I51.I163.I141.a	,	DUT.I51.I163.I141.M119:d	,	preg	,	d
2X_1816	,	DUT.I51.I163.I141.a	,	DUT.I51.I163.I141.M130:d	,	nreg	,	d
2X_1817	,	DUT.I51.I163.I141.a	,	DUT.I51.I163.I141.M45:d	,	nreg	,	d
2X_1818	,	DUT.I51.I163.I141.net49	,	DUT.I51.I163.I141.M128:d	,	nreg	,	d
2X_1819	,	DUT.I51.I163.I141.net38	,	DUT.I51.I163.I141.M120:d	,	nreg	,	d
2X_1820	,	DUT.I51.I163.I141.net36	,	DUT.I51.I163.I141.M51:d	,	nreg	,	d
2X_1821	,	DUT.I51.I163.I141.net46	,	DUT.I51.I163.I141.M129:d	,	preg	,	d
2X_1822	,	DUT.I51.I163.I141.net44	,	DUT.I51.I163.I141.M125:d	,	preg	,	d
2X_1823	,	DUT.I51.I163.I141.net42	,	DUT.I51.I163.I141.M123:d	,	preg	,	d
2X_1824	,	DUT.I51.I163.I141.net40	,	DUT.I51.I163.I141.M43:d	,	preg	,	d
2X_1825	,	DUT.I51.I163.I140.net52	,	DUT.I51.I163.I140.M121:d	,	nreg	,	d
2X_1826	,	DUT.I51.I163.I140.b	,	DUT.I51.I163.I140.M127:d	,	preg	,	d
2X_1827	,	DUT.I51.I163.I140.b	,	DUT.I51.I163.I140.M48:d	,	preg	,	d
2X_1828	,	DUT.I51.I163.I140.b	,	DUT.I51.I163.I140.M126:d	,	nreg	,	d
2X_1829	,	DUT.I51.I163.I140.b	,	DUT.I51.I163.I140.M52:d	,	nreg	,	d
2X_1830	,	DUT.I51.I163.I140.net47	,	DUT.I51.I163.I140.M132:d	,	nreg	,	d
2X_1831	,	DUT.I51.I163.I140.a	,	DUT.I51.I163.I140.M131:d	,	preg	,	d
2X_1832	,	DUT.I51.I163.I140.a	,	DUT.I51.I163.I140.M119:d	,	preg	,	d
2X_1833	,	DUT.I51.I163.I140.a	,	DUT.I51.I163.I140.M130:d	,	nreg	,	d
2X_1834	,	DUT.I51.I163.I140.a	,	DUT.I51.I163.I140.M45:d	,	nreg	,	d
2X_1835	,	DUT.I51.I163.I140.net49	,	DUT.I51.I163.I140.M128:d	,	nreg	,	d
2X_1836	,	DUT.I51.I163.I140.net38	,	DUT.I51.I163.I140.M120:d	,	nreg	,	d
2X_1837	,	DUT.I51.I163.I140.net36	,	DUT.I51.I163.I140.M51:d	,	nreg	,	d
2X_1838	,	DUT.I51.I163.I140.net46	,	DUT.I51.I163.I140.M129:d	,	preg	,	d
2X_1839	,	DUT.I51.I163.I140.net44	,	DUT.I51.I163.I140.M125:d	,	preg	,	d
2X_1840	,	DUT.I51.I163.I140.net42	,	DUT.I51.I163.I140.M123:d	,	preg	,	d
2X_1841	,	DUT.I51.I163.I140.net40	,	DUT.I51.I163.I140.M43:d	,	preg	,	d
2X_1842	,	DUT.I51.I163.I139.net52	,	DUT.I51.I163.I139.M121:d	,	nreg	,	d
2X_1843	,	DUT.I51.I163.I139.b	,	DUT.I51.I163.I139.M127:d	,	preg	,	d
2X_1844	,	DUT.I51.I163.I139.b	,	DUT.I51.I163.I139.M48:d	,	preg	,	d
2X_1845	,	DUT.I51.I163.I139.b	,	DUT.I51.I163.I139.M126:d	,	nreg	,	d
2X_1846	,	DUT.I51.I163.I139.b	,	DUT.I51.I163.I139.M52:d	,	nreg	,	d
2X_1847	,	DUT.I51.I163.I139.net47	,	DUT.I51.I163.I139.M132:d	,	nreg	,	d
2X_1848	,	DUT.I51.I163.I139.a	,	DUT.I51.I163.I139.M131:d	,	preg	,	d
2X_1849	,	DUT.I51.I163.I139.a	,	DUT.I51.I163.I139.M119:d	,	preg	,	d
2X_1850	,	DUT.I51.I163.I139.a	,	DUT.I51.I163.I139.M130:d	,	nreg	,	d
2X_1851	,	DUT.I51.I163.I139.a	,	DUT.I51.I163.I139.M45:d	,	nreg	,	d
2X_1852	,	DUT.I51.I163.I139.net49	,	DUT.I51.I163.I139.M128:d	,	nreg	,	d
2X_1853	,	DUT.I51.I163.I139.net38	,	DUT.I51.I163.I139.M120:d	,	nreg	,	d
2X_1854	,	DUT.I51.I163.I139.net36	,	DUT.I51.I163.I139.M51:d	,	nreg	,	d
2X_1855	,	DUT.I51.I163.I139.net46	,	DUT.I51.I163.I139.M129:d	,	preg	,	d
2X_1856	,	DUT.I51.I163.I139.net44	,	DUT.I51.I163.I139.M125:d	,	preg	,	d
2X_1857	,	DUT.I51.I163.I139.net42	,	DUT.I51.I163.I139.M123:d	,	preg	,	d
2X_1858	,	DUT.I51.I163.I139.net40	,	DUT.I51.I163.I139.M43:d	,	preg	,	d
2X_1859	,	DUT.I51.I163.I138.net52	,	DUT.I51.I163.I138.M121:d	,	nreg	,	d
2X_1860	,	DUT.I51.I163.I138.b	,	DUT.I51.I163.I138.M127:d	,	preg	,	d
2X_1861	,	DUT.I51.I163.I138.b	,	DUT.I51.I163.I138.M48:d	,	preg	,	d
2X_1862	,	DUT.I51.I163.I138.b	,	DUT.I51.I163.I138.M126:d	,	nreg	,	d
2X_1863	,	DUT.I51.I163.I138.b	,	DUT.I51.I163.I138.M52:d	,	nreg	,	d
2X_1864	,	DUT.I51.I163.I138.net47	,	DUT.I51.I163.I138.M132:d	,	nreg	,	d
2X_1865	,	DUT.I51.I163.I138.a	,	DUT.I51.I163.I138.M131:d	,	preg	,	d
2X_1866	,	DUT.I51.I163.I138.a	,	DUT.I51.I163.I138.M119:d	,	preg	,	d
2X_1867	,	DUT.I51.I163.I138.a	,	DUT.I51.I163.I138.M130:d	,	nreg	,	d
2X_1868	,	DUT.I51.I163.I138.a	,	DUT.I51.I163.I138.M45:d	,	nreg	,	d
2X_1869	,	DUT.I51.I163.I138.net49	,	DUT.I51.I163.I138.M128:d	,	nreg	,	d
2X_1870	,	DUT.I51.I163.I138.net38	,	DUT.I51.I163.I138.M120:d	,	nreg	,	d
2X_1871	,	DUT.I51.I163.I138.net36	,	DUT.I51.I163.I138.M51:d	,	nreg	,	d
2X_1872	,	DUT.I51.I163.I138.net46	,	DUT.I51.I163.I138.M129:d	,	preg	,	d
2X_1873	,	DUT.I51.I163.I138.net44	,	DUT.I51.I163.I138.M125:d	,	preg	,	d
2X_1874	,	DUT.I51.I163.I138.net42	,	DUT.I51.I163.I138.M123:d	,	preg	,	d
2X_1875	,	DUT.I51.I163.I138.net40	,	DUT.I51.I163.I138.M43:d	,	preg	,	d
2X_1876	,	DUT.I51.I162.net9	,	DUT.I51.I162.I146.ptrans10:d	,	preg	,	d
2X_1877	,	DUT.I51.I162.net9	,	DUT.I51.I162.I146.ntrans11:d	,	nreg	,	d
2X_1878	,	DUT.I51.I162.net20	,	DUT.I51.I162.I0.ptrans25:d	,	preg	,	d
2X_1879	,	DUT.I51.I162.net20	,	DUT.I51.I162.I0.ntrans22:d	,	nreg	,	d
2X_1880	,	DUT.I51.I162.net010	,	DUT.I51.I162.I139.M122:d	,	preg	,	d
2X_1881	,	DUT.I51.I162.net010	,	DUT.I51.I162.I139.M49:d	,	preg	,	d
2X_1882	,	DUT.I51.I162.net010	,	DUT.I51.I162.I139.M124:d	,	nreg	,	d
2X_1883	,	DUT.I51.I162.net010	,	DUT.I51.I162.I139.M53:d	,	nreg	,	d
2X_1884	,	DUT.I51.I162.net13	,	DUT.I51.I162.I141.M122:d	,	preg	,	d
2X_1885	,	DUT.I51.I162.net13	,	DUT.I51.I162.I141.M49:d	,	preg	,	d
2X_1886	,	DUT.I51.I162.net13	,	DUT.I51.I162.I141.M124:d	,	nreg	,	d
2X_1887	,	DUT.I51.I162.net13	,	DUT.I51.I162.I141.M53:d	,	nreg	,	d
2X_1888	,	DUT.I51.I162.net18	,	DUT.I51.I162.I160.ptrans25:d	,	preg	,	d
2X_1889	,	DUT.I51.I162.net18	,	DUT.I51.I162.I160.ntrans22:d	,	nreg	,	d
2X_1890	,	DUT.I51.I162.net19	,	DUT.I51.I162.I153.ptrans25:d	,	preg	,	d
2X_1891	,	DUT.I51.I162.net19	,	DUT.I51.I162.I153.ntrans22:d	,	nreg	,	d
2X_1892	,	DUT.I51.I162.net22	,	DUT.I51.I162.I141.M55:d	,	preg	,	d
2X_1893	,	DUT.I51.I162.net22	,	DUT.I51.I162.I141.M54:d	,	nreg	,	d
2X_1894	,	DUT.I51.I162.net23	,	DUT.I51.I162.I140.M122:d	,	preg	,	d
2X_1895	,	DUT.I51.I162.net23	,	DUT.I51.I162.I140.M49:d	,	preg	,	d
2X_1896	,	DUT.I51.I162.net23	,	DUT.I51.I162.I140.M124:d	,	nreg	,	d
2X_1897	,	DUT.I51.I162.net23	,	DUT.I51.I162.I140.M53:d	,	nreg	,	d
2X_1898	,	DUT.I51.I162.net14	,	DUT.I51.I162.I138.M55:d	,	preg	,	d
2X_1899	,	DUT.I51.I162.net14	,	DUT.I51.I162.I138.M54:d	,	nreg	,	d
2X_1900	,	DUT.I51.I162.net24	,	DUT.I51.I162.I138.M122:d	,	preg	,	d
2X_1901	,	DUT.I51.I162.net24	,	DUT.I51.I162.I138.M49:d	,	preg	,	d
2X_1902	,	DUT.I51.I162.net24	,	DUT.I51.I162.I138.M124:d	,	nreg	,	d
2X_1903	,	DUT.I51.I162.net24	,	DUT.I51.I162.I138.M53:d	,	nreg	,	d
2X_1904	,	DUT.I51.I162.I0.net39	,	DUT.I51.I162.I0.ptrans24:d	,	preg	,	d
2X_1905	,	DUT.I51.I162.I0.net39	,	DUT.I51.I162.I0.ptrans23:d	,	preg	,	d
2X_1906	,	DUT.I51.I162.I0.net39	,	DUT.I51.I162.I0.ntrans21:d	,	nreg	,	d
2X_1907	,	DUT.I51.I162.I0.net32	,	DUT.I51.I162.I0.ntrans20:d	,	nreg	,	d
2X_1908	,	DUT.I51.I162.I160.net39	,	DUT.I51.I162.I160.ptrans24:d	,	preg	,	d
2X_1909	,	DUT.I51.I162.I160.net39	,	DUT.I51.I162.I160.ptrans23:d	,	preg	,	d
2X_1910	,	DUT.I51.I162.I160.net39	,	DUT.I51.I162.I160.ntrans21:d	,	nreg	,	d
2X_1911	,	DUT.I51.I162.I160.net32	,	DUT.I51.I162.I160.ntrans20:d	,	nreg	,	d
2X_1912	,	DUT.I51.I162.I153.net39	,	DUT.I51.I162.I153.ptrans24:d	,	preg	,	d
2X_1913	,	DUT.I51.I162.I153.net39	,	DUT.I51.I162.I153.ptrans23:d	,	preg	,	d
2X_1914	,	DUT.I51.I162.I153.net39	,	DUT.I51.I162.I153.ntrans21:d	,	nreg	,	d
2X_1915	,	DUT.I51.I162.I153.net32	,	DUT.I51.I162.I153.ntrans20:d	,	nreg	,	d
2X_1916	,	DUT.I51.I162.I141.net52	,	DUT.I51.I162.I141.M121:d	,	nreg	,	d
2X_1917	,	DUT.I51.I162.I141.b	,	DUT.I51.I162.I141.M127:d	,	preg	,	d
2X_1918	,	DUT.I51.I162.I141.b	,	DUT.I51.I162.I141.M48:d	,	preg	,	d
2X_1919	,	DUT.I51.I162.I141.b	,	DUT.I51.I162.I141.M126:d	,	nreg	,	d
2X_1920	,	DUT.I51.I162.I141.b	,	DUT.I51.I162.I141.M52:d	,	nreg	,	d
2X_1921	,	DUT.I51.I162.I141.net47	,	DUT.I51.I162.I141.M132:d	,	nreg	,	d
2X_1922	,	DUT.I51.I162.I141.a	,	DUT.I51.I162.I141.M131:d	,	preg	,	d
2X_1923	,	DUT.I51.I162.I141.a	,	DUT.I51.I162.I141.M119:d	,	preg	,	d
2X_1924	,	DUT.I51.I162.I141.a	,	DUT.I51.I162.I141.M130:d	,	nreg	,	d
2X_1925	,	DUT.I51.I162.I141.a	,	DUT.I51.I162.I141.M45:d	,	nreg	,	d
2X_1926	,	DUT.I51.I162.I141.net49	,	DUT.I51.I162.I141.M128:d	,	nreg	,	d
2X_1927	,	DUT.I51.I162.I141.net38	,	DUT.I51.I162.I141.M120:d	,	nreg	,	d
2X_1928	,	DUT.I51.I162.I141.net36	,	DUT.I51.I162.I141.M51:d	,	nreg	,	d
2X_1929	,	DUT.I51.I162.I141.net46	,	DUT.I51.I162.I141.M129:d	,	preg	,	d
2X_1930	,	DUT.I51.I162.I141.net44	,	DUT.I51.I162.I141.M125:d	,	preg	,	d
2X_1931	,	DUT.I51.I162.I141.net42	,	DUT.I51.I162.I141.M123:d	,	preg	,	d
2X_1932	,	DUT.I51.I162.I141.net40	,	DUT.I51.I162.I141.M43:d	,	preg	,	d
2X_1933	,	DUT.I51.I162.I140.net52	,	DUT.I51.I162.I140.M121:d	,	nreg	,	d
2X_1934	,	DUT.I51.I162.I140.b	,	DUT.I51.I162.I140.M127:d	,	preg	,	d
2X_1935	,	DUT.I51.I162.I140.b	,	DUT.I51.I162.I140.M48:d	,	preg	,	d
2X_1936	,	DUT.I51.I162.I140.b	,	DUT.I51.I162.I140.M126:d	,	nreg	,	d
2X_1937	,	DUT.I51.I162.I140.b	,	DUT.I51.I162.I140.M52:d	,	nreg	,	d
2X_1938	,	DUT.I51.I162.I140.net47	,	DUT.I51.I162.I140.M132:d	,	nreg	,	d
2X_1939	,	DUT.I51.I162.I140.a	,	DUT.I51.I162.I140.M131:d	,	preg	,	d
2X_1940	,	DUT.I51.I162.I140.a	,	DUT.I51.I162.I140.M119:d	,	preg	,	d
2X_1941	,	DUT.I51.I162.I140.a	,	DUT.I51.I162.I140.M130:d	,	nreg	,	d
2X_1942	,	DUT.I51.I162.I140.a	,	DUT.I51.I162.I140.M45:d	,	nreg	,	d
2X_1943	,	DUT.I51.I162.I140.net49	,	DUT.I51.I162.I140.M128:d	,	nreg	,	d
2X_1944	,	DUT.I51.I162.I140.net38	,	DUT.I51.I162.I140.M120:d	,	nreg	,	d
2X_1945	,	DUT.I51.I162.I140.net36	,	DUT.I51.I162.I140.M51:d	,	nreg	,	d
2X_1946	,	DUT.I51.I162.I140.net46	,	DUT.I51.I162.I140.M129:d	,	preg	,	d
2X_1947	,	DUT.I51.I162.I140.net44	,	DUT.I51.I162.I140.M125:d	,	preg	,	d
2X_1948	,	DUT.I51.I162.I140.net42	,	DUT.I51.I162.I140.M123:d	,	preg	,	d
2X_1949	,	DUT.I51.I162.I140.net40	,	DUT.I51.I162.I140.M43:d	,	preg	,	d
2X_1950	,	DUT.I51.I162.I139.net52	,	DUT.I51.I162.I139.M121:d	,	nreg	,	d
2X_1951	,	DUT.I51.I162.I139.b	,	DUT.I51.I162.I139.M127:d	,	preg	,	d
2X_1952	,	DUT.I51.I162.I139.b	,	DUT.I51.I162.I139.M48:d	,	preg	,	d
2X_1953	,	DUT.I51.I162.I139.b	,	DUT.I51.I162.I139.M126:d	,	nreg	,	d
2X_1954	,	DUT.I51.I162.I139.b	,	DUT.I51.I162.I139.M52:d	,	nreg	,	d
2X_1955	,	DUT.I51.I162.I139.net47	,	DUT.I51.I162.I139.M132:d	,	nreg	,	d
2X_1956	,	DUT.I51.I162.I139.a	,	DUT.I51.I162.I139.M131:d	,	preg	,	d
2X_1957	,	DUT.I51.I162.I139.a	,	DUT.I51.I162.I139.M119:d	,	preg	,	d
2X_1958	,	DUT.I51.I162.I139.a	,	DUT.I51.I162.I139.M130:d	,	nreg	,	d
2X_1959	,	DUT.I51.I162.I139.a	,	DUT.I51.I162.I139.M45:d	,	nreg	,	d
2X_1960	,	DUT.I51.I162.I139.net49	,	DUT.I51.I162.I139.M128:d	,	nreg	,	d
2X_1961	,	DUT.I51.I162.I139.net38	,	DUT.I51.I162.I139.M120:d	,	nreg	,	d
2X_1962	,	DUT.I51.I162.I139.net36	,	DUT.I51.I162.I139.M51:d	,	nreg	,	d
2X_1963	,	DUT.I51.I162.I139.net46	,	DUT.I51.I162.I139.M129:d	,	preg	,	d
2X_1964	,	DUT.I51.I162.I139.net44	,	DUT.I51.I162.I139.M125:d	,	preg	,	d
2X_1965	,	DUT.I51.I162.I139.net42	,	DUT.I51.I162.I139.M123:d	,	preg	,	d
2X_1966	,	DUT.I51.I162.I139.net40	,	DUT.I51.I162.I139.M43:d	,	preg	,	d
2X_1967	,	DUT.I51.I162.I138.net52	,	DUT.I51.I162.I138.M121:d	,	nreg	,	d
2X_1968	,	DUT.I51.I162.I138.b	,	DUT.I51.I162.I138.M127:d	,	preg	,	d
2X_1969	,	DUT.I51.I162.I138.b	,	DUT.I51.I162.I138.M48:d	,	preg	,	d
2X_1970	,	DUT.I51.I162.I138.b	,	DUT.I51.I162.I138.M126:d	,	nreg	,	d
2X_1971	,	DUT.I51.I162.I138.b	,	DUT.I51.I162.I138.M52:d	,	nreg	,	d
2X_1972	,	DUT.I51.I162.I138.net47	,	DUT.I51.I162.I138.M132:d	,	nreg	,	d
2X_1973	,	DUT.I51.I162.I138.a	,	DUT.I51.I162.I138.M131:d	,	preg	,	d
2X_1974	,	DUT.I51.I162.I138.a	,	DUT.I51.I162.I138.M119:d	,	preg	,	d
2X_1975	,	DUT.I51.I162.I138.a	,	DUT.I51.I162.I138.M130:d	,	nreg	,	d
2X_1976	,	DUT.I51.I162.I138.a	,	DUT.I51.I162.I138.M45:d	,	nreg	,	d
2X_1977	,	DUT.I51.I162.I138.net49	,	DUT.I51.I162.I138.M128:d	,	nreg	,	d
2X_1978	,	DUT.I51.I162.I138.net38	,	DUT.I51.I162.I138.M120:d	,	nreg	,	d
2X_1979	,	DUT.I51.I162.I138.net36	,	DUT.I51.I162.I138.M51:d	,	nreg	,	d
2X_1980	,	DUT.I51.I162.I138.net46	,	DUT.I51.I162.I138.M129:d	,	preg	,	d
2X_1981	,	DUT.I51.I162.I138.net44	,	DUT.I51.I162.I138.M125:d	,	preg	,	d
2X_1982	,	DUT.I51.I162.I138.net42	,	DUT.I51.I162.I138.M123:d	,	preg	,	d
2X_1983	,	DUT.I51.I162.I138.net40	,	DUT.I51.I162.I138.M43:d	,	preg	,	d
2X_1984	,	DUT.I51.I170.net9	,	DUT.I51.I170.I146.ptrans10:d	,	preg	,	d
2X_1985	,	DUT.I51.I170.net9	,	DUT.I51.I170.I146.ntrans11:d	,	nreg	,	d
2X_1986	,	DUT.I51.I170.net20	,	DUT.I51.I170.I0.ptrans25:d	,	preg	,	d
2X_1987	,	DUT.I51.I170.net20	,	DUT.I51.I170.I0.ntrans22:d	,	nreg	,	d
2X_1988	,	DUT.I51.I170.net010	,	DUT.I51.I170.I139.M122:d	,	preg	,	d
2X_1989	,	DUT.I51.I170.net010	,	DUT.I51.I170.I139.M49:d	,	preg	,	d
2X_1990	,	DUT.I51.I170.net010	,	DUT.I51.I170.I139.M124:d	,	nreg	,	d
2X_1991	,	DUT.I51.I170.net010	,	DUT.I51.I170.I139.M53:d	,	nreg	,	d
2X_1992	,	DUT.I51.I170.net13	,	DUT.I51.I170.I141.M122:d	,	preg	,	d
2X_1993	,	DUT.I51.I170.net13	,	DUT.I51.I170.I141.M49:d	,	preg	,	d
2X_1994	,	DUT.I51.I170.net13	,	DUT.I51.I170.I141.M124:d	,	nreg	,	d
2X_1995	,	DUT.I51.I170.net13	,	DUT.I51.I170.I141.M53:d	,	nreg	,	d
2X_1996	,	DUT.I51.I170.net18	,	DUT.I51.I170.I160.ptrans25:d	,	preg	,	d
